Stats of file: src/es.corpus.full.txt

		67058397
n 	e 	u 		3671
f 	. 	
		3671
h 	´ 	a 		3668
s 	f 	o 		3667
u 	m 	, 		3663
y 	
	w 		3660
ñ 	a 	l 		3654
u 	p 	u 		3652
v 	, 	
		3650
m 	
	y 		3639
d 	o 	t 		3634
c 	e 	. 		3631
t 	u 	
		3628
i 	c 	s 		3627
e 	s 	q 		3626
i 	e 	j 		3626
n 	i 	r 		3624
ñ 	o 	. 		3621
d 	a 	e 		3620
z 	
	p 		3609
n 	s 	, 		3606
g 	l 	i 		3604
e 	t 	s 		3602
a 	n 	y 		3601

	e 	g 		3600
a 	m 	u 		3599
i 	
	h 		3592
a 	m 	s 		3584
g 	
	e 		3583
r 	b 	e 		3579
i 	k 	i 		3579
u 	
	b 		3578

	c 	m 		3577
u 	c 	l 		3575
b 	o 	m 		3574
p 	t 	u 		3572
k 	
	e 		3571
i 	p 	t 		3569
t 	e 	t 		3563
t 	
	n 		3557
m 	
	p 		3555
l 	b 	a 		3550
a 	c 	
		3548

	o 	v 		3545
j 	o 	. 		3545
l 	
	w 		3533
y 	
	k 		3529
i 	m 	u 		3528
w 	e 	r 		3527
u 	g 	e 		3526
o 	s 	q 		3525
- 	
	b 		3525
k 	o 	
		3520
z 	u 	e 		3520
t 	c 	. 		3520
n 	j 	e 		3520
r 	
	w 		3516
o 	n 	y 		3512
r 	n 	´ 		3511
o 	a 	m 		3501
o 	f 	u 		3497
s 	
	z 		3497
e 	t 	, 		3495
n 	v 	a 		3494
r 	a 	u 		3494
t 	
	r 		3488
a 	ñ 	e 		3488
a 	t 	s 		3487
u 	z 	a 		3482
h 	
	e 		3477
w 	e 	s 		3475
u 	g 	i 		3469
g 	
	d 		3462

	d 	. 		3458
v 	o 	. 		3454
e 	s 	f 		3453
e 	i 	t 		3450
a 	h 	a 		3449
c 	u 	i 		3449
o 	r 	f 		3447
y 	u 	n 		3438
a 	z 	i 		3433

	u 	l 		3430
o 	u 	l 		3429
s 	p 	l 		3429
w 	e 	l 		3427
n 	o 	p 		3425
c 	a 	y 		3422
m 	a 	b 		3421
ñ 	a 	n 		3420
s 	a 	y 		3419
n 	s 	m 		3418
e 	p 	h 		3415
d 	g 	e 		3414
i 	k 	e 		3413
e 	m 	
		3412
x 	u 	a 		3405
o 	i 	n 		3400
c 	a 	z 		3395
h 	´ 	e 		3394
r 	o 	q 		3394
c 	a 	ñ 		3392
u 	c 	r 		3389
b 	o 	c 		3377

	y 	e 		3377
a 	p 	h 		3372
c 	n 	o 		3369
c 	h 	´ 		3367
g 	a 	. 		3365
v 	i 	g 		3358
o 	l 	s 		3357
b 	o 	y 		3349

	b 	
		3349
e 	d 	. 		3349
h 	
	s 		3348
e 	b 	o 		3339
s 	k 	i 		3336
´ 	u 	
		3335
a 	j 	´ 		3333
. 	
	q 		3331
o 	e 	
		3327
t 	h 	r 		3326
i 	d 	, 		3323
h 	e 	t 		3315

	e 	a 		3314
v 	a 	. 		3313
d 	
	g 		3302
t 	e 	p 		3302
f 	´ 	e 		3299
t 	
	b 		3298
l 	i 	r 		3297
p 	e 	ñ 		3296
u 	´ 	a 		3296

	s 	k 		3293
i 	s 	u 		3291
h 	u 	s 		3286
t 	
	i 		3284
n 	t 	s 		3282

	t 	v 		3280
e 	v 	´ 		3277
p 	t 	e 		3272
z 	
	m 		3269

	i 	, 		3269
a 	h 	
		3267

	j 	´ 		3259
e 	a 	u 		3257
e 	z 	u 		3254
i 	n 	k 		3251
m 	a 	p 		3250
h 	o 	, 		3248
d 	o 	p 		3247
a 	d 	q 		3243
s 	f 	e 		3239
o 	l 	p 		3238
- 	
	t 		3234
u 	
	´ 		3232
l 	
	- 		3229
- 	
	l 		3227

	i 	c 		3226
c 	h 	t 		3223
p 	h 	a 		3221
d 	u 	
		3217
d 	a 	p 		3215
i 	r 	u 		3215
f 	
	l 		3212
a 	y 	, 		3209
i 	o 	m 		3207
n 	v 	o 		3206
e 	s 	g 		3206
p 	e 	´ 		3204
d 	q 	u 		3200
x 	t 	i 		3197
t 	e 	v 		3196
l 	o 	w 		3195
e 	o 	. 		3194
e 	z 	c 		3190
n 	s 	. 		3185
t 	e 	i 		3185
o 	l 	y 		3185
e 	z 	. 		3181
i 	e 	, 		3175
o 	f 	t 		3174
t 	h 	u 		3171
s 	o 	v 		3167
m 	
	t 		3167
h 	o 	j 		3163
k 	s 	
		3163
g 	o 	c 		3162
a 	s 	m 		3157
n 	e 	x 		3153
b 	a 	u 		3146
c 	
	e 		3145
t 	a 	k 		3144
n 	d 	, 		3140
o 	g 	u 		3139

	t 	
		3138
´ 	u 	c 		3137
w 	n 	
		3135
p 	a 	i 		3127
e 	u 	t 		3121
g 	u 	m 		3117
l 	u 	l 		3117
b 	, 	
		3115
l 	a 	j 		3110
p 	a 	, 		3106
e 	a 	. 		3103
e 	s 	l 		3099

	c 	d 		3098
b 	u 	i 		3096
u 	c 	k 		3096
r 	f 	e 		3095
u 	j 	a 		3095
e 	i 	
		3087
w 	o 	d 		3084
o 	n 	z 		3084
t 	
	h 		3082
b 	a 	. 		3080
c 	h 	, 		3077
o 	w 	s 		3075
d 	
	q 		3073
a 	u 	c 		3072
c 	e 	t 		3069

	i 	. 		3067
b 	t 	u 		3067
u 	´ 	o 		3066
o 	e 	t 		3060
s 	c 	´ 		3058
h 	i 	v 		3058
k 	
	s 		3058
k 	a 	t 		3049
d 	i 	b 		3040
a 	- 	
		3038
n 	g 	. 		3037
e 	u 	d 		3034
a 	i 	c 		3033
g 	s 	
		3033
l 	b 	o 		3030
c 	o 	a 		3027
s 	p 	r 		3025
c 	k 	s 		3023
f 	o 	s 		3022
d 	a 	y 		3020
i 	l 	y 		3016
u 	r 	, 		3014
p 	a 	m 		3013
o 	c 	l 		3011
i 	g 	´ 		3007
a 	l 	- 		3000
i 	z 	q 		3000
l 	t 	r 		2997
e 	f 	a 		2997
o 	l 	t 		2988
m 	i 	x 		2984
g 	
	c 		2984
i 	k 	a 		2971
w 	a 	s 		2962
i 	g 	
		2961
h 	a 	z 		2958
j 	a 	, 		2955
c 	a 	v 		2953
h 	i 	a 		2951
u 	e 	. 		2949
r 	k 	, 		2948
n 	g 	t 		2947
g 	
	t 		2943
l 	e 	f 		2941
c 	o 	d 		2941
b 	s 	o 		2940
p 	s 	
		2938
r 	s 	. 		2938
a 	u 	
		2934
h 	o 	g 		2932
h 	a 	, 		2932
n 	i 	b 		2931

	s 	l 		2931
r 	
	k 		2930
p 	s 	o 		2922
i 	
	r 		2908
e 	o 	c 		2907
r 	t 	s 		2904
o 	s 	h 		2898
u 	g 	h 		2893

	o 	u 		2893
i 	
	q 		2892
w 	a 	n 		2892
o 	f 	´ 		2890
a 	´ 	e 		2887
f 	e 	m 		2886
t 	
	g 		2883
b 	o 	g 		2883
k 	y 	
		2879
h 	o 	p 		2876
v 	o 	n 		2876

	b 	y 		2875
i 	f 	u 		2872
a 	r 	v 		2867
a 	h 	´ 		2867
z 	
	s 		2866
c 	a 	e 		2862
c 	h 	. 		2861
´ 	e 	g 		2859

	a 	j 		2856
m 	
	h 		2849
d 	
	w 		2845
m 	n 	a 		2844
´ 	o 	. 		2844
t 	a 	f 		2844
u 	l 	m 		2841
g 	t 	o 		2839
a 	o 	
		2839
r 	p 	e 		2835
f 	
	a 		2835
i 	s 	f 		2831
u 	ñ 	a 		2829
t 	v 	
		2829
o 	p 	s 		2823
ñ 	´ 	o 		2823
c 	´ 	u 		2818
u 	e 	o 		2817

	v 	
		2817
n 	d 	s 		2811
r 	d 	, 		2804
x 	i 	x 		2803
m 	o 	u 		2799
x 	i 	l 		2796
n 	c 	y 		2794
u 	m 	. 		2791
p 	l 	u 		2791
g 	
	a 		2790
u 	n 	s 		2785
ñ 	e 	r 		2782
i 	o 	p 		2782
´ 	i 	b 		2775
e 	x 	. 		2774
´ 	o 	x 		2770
r 	u 	b 		2769
- 	i 	n 		2768
u 	a 	, 		2765
b 	´ 	u 		2763
o 	u 	g 		2762
k 	
	d 		2761
o 	p 	´ 		2755
x 	i 	
		2755
i 	l 	v 		2754
u 	b 	s 		2753
m 	a 	u 		2753
l 	o 	d 		2752
g 	h 	
		2750
b 	l 	u 		2749
g 	n 	e 		2740
u 	l 	c 		2737
e 	f 	l 		2736
t 	o 	b 		2733
m 	a 	x 		2729
r 	k 	e 		2726
m 	
	m 		2724
k 	e 	l 		2722
s 	p 	´ 		2719
d 	l 	e 		2716
p 	h 	e 		2715
c 	m 	
		2708
e 	l 	m 		2706
b 	i 	g 		2706
h 	
	c 		2705
j 	i 	m 		2705
a 	d 	v 		2701
s 	k 	a 		2701
g 	e 	, 		2699
v 	´ 	a 		2697
f 	a 	
		2697
l 	d 	i 		2694
, 	
	z 		2694

	o 	j 		2693
r 	s 	t 		2692
w 	
	y 		2690
´ 	u 	e 		2687
s 	e 	u 		2672
r 	a 	h 		2671
n 	t 	- 		2670
f 	
	s 		2669
j 	u 	v 		2666
d 	a 	ñ 		2665
w 	h 	i 		2659
u 	l 	g 		2659
o 	h 	a 		2659
a 	i 	t 		2657

	o 	d 		2647
i 	v 	
		2645
e 	s 	h 		2644
d 	u 	e 		2643
w 	a 	t 		2643
d 	
	v 		2639
s 	´ 	u 		2631
a 	i 	d 		2630
i 	l 	b 		2622
d 	u 	q 		2620
´ 	o 	c 		2619
- 	
	f 		2616
k 	e 	t 		2614
i 	l 	s 		2613
l 	m 	i 		2611
d 	w 	a 		2611
m 	n 	o 		2611
s 	
	x 		2611
a 	y 	s 		2609

	´ 	i 		2609
r 	y 	, 		2607
e 	c 	k 		2605
c 	a 	j 		2604

	z 	u 		2602
u 	f 	i 		2601
e 	t 	u 		2598
r 	l 	
		2596
f 	e 	, 		2594
k 	
	y 		2594
f 	r 	´ 		2593
u 	g 	o 		2593
o 	l 	c 		2587

	r 	. 		2586
t 	e 	j 		2584
w 	. 	
		2580
c 	
	c 		2577
s 	g 	o 		2577
c 	o 	- 		2575
- 	
	y 		2573
e 	z 	´ 		2570
e 	i 	d 		2568
x 	
	e 		2567
a 	i 	m 		2567
h 	o 	c 		2565
i 	t 	z 		2564
o 	a 	
		2563
d 	i 	z 		2563
y 	
	´ 		2563
a 	l 	y 		2560
h 	y 	l 		2558
k 	
	a 		2554
r 	t 	, 		2551
u 	s 	h 		2550
z 	c 	l 		2543
. 	
	z 		2543
k 	o 	n 		2537
c 	k 	, 		2537
s 	o 	t 		2532
r 	o 	z 		2532
l 	t 	´ 		2532
b 	u 	y 		2530
s 	t 	. 		2528
n 	u 	c 		2527
e 	s 	m 		2525
a 	f 	t 		2524
u 	
	y 		2521
l 	o 	q 		2518
e 	y 	. 		2517
c 	o 	h 		2516

	c 	y 		2514
o 	h 	i 		2512
n 	
	z 		2512
f 	a 	t 		2511
´ 	u 	r 		2507
n 	i 	, 		2505
r 	u 	d 		2504
l 	i 	l 		2497

	w 	r 		2495
´ 	a 	, 		2487
u 	n 	k 		2484
n 	o 	a 		2482

	k 	n 		2480
b 	
	o 		2480
i 	d 	. 		2479
t 	e 	´ 		2475
u 	
	, 		2475
a 	m 	, 		2472
e 	b 	´ 		2465
u 	c 	o 		2460
p 	a 	. 		2459
n 	b 	a 		2456
a 	e 	, 		2455
m 	
	l 		2454
c 	a 	´ 		2454
- 	
	g 		2450
z 	e 	r 		2449
h 	
	t 		2446
i 	t 	l 		2445
s 	l 	e 		2445
o 	z 	o 		2441
m 	a 	z 		2441
t 	
	w 		2440
s 	k 	y 		2440
w 	s 	
		2438
e 	p 	
		2437
h 	t 	m 		2435
u 	r 	d 		2433
l 	p 	a 		2432
h 	
	d 		2430

	n 	. 		2430
r 	b 	u 		2430
i 	
	i 		2429
y 	a 	l 		2426
c 	s 	
		2426
n 	s 	h 		2423
u 	t 	r 		2421
i 	d 	´ 		2421
t 	m 	o 		2421
s 	n 	e 		2418
o 	m 	. 		2417
i 	
	- 		2416
b 	o 	a 		2416
h 	
	y 		2412
t 	l 	´ 		2412
c 	y 	c 		2409
s 	u 	g 		2406
e 	n 	b 		2406

	s 	w 		2404
r 	m 	u 		2404
n 	h 	a 		2404
c 	e 	m 		2403
a 	k 	u 		2396
i 	e 	. 		2395

	u 	p 		2393
f 	, 	
		2393
h 	a 	p 		2389
e 	t 	. 		2387
l 	g 	´ 		2381
r 	u 	r 		2381
s 	e 	y 		2380
n 	e 	i 		2380
y 	a 	, 		2379
o 	
	z 		2376
l 	a 	p 		2374
z 	
	q 		2373
l 	e 	p 		2372
z 	a 	l 		2372
a 	l 	z 		2369
b 	u 	j 		2366
m 	e 	, 		2362
g 	m 	e 		2361
i 	t 	m 		2360
j 	e 	a 		2360
y 	l 	o 		2359
n 	e 	f 		2357
o 	b 	u 		2353
b 	u 	d 		2349

	h 	y 		2348
y 	c 	l 		2347
o 	f 	o 		2347
i 	f 	´ 		2344
o 	e 	m 		2342
s 	r 	a 		2341
o 	r 	z 		2341
o 	a 	d 		2339
d 	i 	j 		2336
g 	
	y 		2332
i 	
	o 		2331
i 	l 	t 		2329
e 	f 	u 		2327
m 	u 	t 		2326
h 	a 	i 		2326
s 	l 	o 		2325
o 	h 	e 		2325
e 	i 	l 		2324
h 	a 	u 		2324
s 	t 	l 		2321
i 	f 	a 		2316
i 	ñ 	a 		2314
k 	i 	r 		2314
j 	a 	b 		2313
- 	
	r 		2309
g 	
	, 		2307
k 	
	c 		2307
m 	p 	s 		2302
h 	a 	w 		2301

	o 	m 		2301
b 	o 	b 		2300
e 	m 	u 		2294
v 	u 	l 		2289
n 	e 	v 		2286
c 	a 	i 		2285
i 	k 	o 		2285
a 	h 	u 		2284
m 	
	f 		2283
. 	a 	. 		2282
m 	e 	g 		2282
f 	i 	t 		2281
i 	p 	s 		2279
x 	c 	l 		2279
s 	b 	o 		2276
t 	s 	, 		2274
r 	i 	, 		2271
r 	u 	a 		2267
r 	f 	o 		2264
f 	
	c 		2264
u 	p 	r 		2262
m 	
	r 		2261
g 	
	i 		2258
v 	e 	, 		2255
r 	o 	h 		2254
b 	a 	y 		2253
l 	t 	
		2252
f 	u 	g 		2251
y 	
	- 		2246
i 	b 	´ 		2245

	r 	h 		2244
a 	x 	
		2242
i 	r 	. 		2239
c 	d 	
		2239
g 	
	. 		2239
n 	o 	d 		2239
v 	i 	, 		2237
b 	o 	d 		2235
r 	a 	ñ 		2235

	l 	. 		2230
i 	
	u 		2229
l 	f 	a 		2228

	u 	
		2226
x 	p 	u 		2225
e 	u 	m 		2223
h 	
	m 		2218
h 	r 	o 		2218
e 	s 	- 		2217
o 	k 	
		2216
m 	o 	b 		2214
h 	´ 	o 		2214
t 	o 	k 		2213
ñ 	a 	r 		2213
i 	
	g 		2209
c 	u 	´ 		2208
s 	y 	s 		2208
l 	m 	
		2204
c 	
	d 		2203
t 	h 	, 		2202
r 	i 	k 		2202
g 	
	p 		2201
u 	p 	
		2200
- 	c 	o 		2199
d 	u 	o 		2198

	h 	. 		2198
y 	l 	a 		2196

	e 	i 		2190

	b 	. 		2189
r 	u 	
		2186
o 	k 	i 		2184
p 	l 	´ 		2183
a 	n 	f 		2177
v 	e 	h 		2176
o 	l 	m 		2175
i 	
	v 		2171
m 	
	b 		2169
w 	i 	s 		2168
f 	i 	j 		2168
y 	l 	e 		2163
n 	i 	. 		2161
r 	o 	k 		2161
w 	, 	
		2161
n 	o 	g 		2160
e 	x 	o 		2155
j 	a 	v 		2155
n 	a 	p 		2155
u 	r 	. 		2154
n 	k 	e 		2154
o 	i 	r 		2154
g 	
	m 		2153
g 	i 	g 		2147
u 	g 	´ 		2147
c 	o 	i 		2143
e 	l 	f 		2143
r 	d 	. 		2141
n 	o 	i 		2141
z 	o 	l 		2139
o 	g 	y 		2138
l 	v 	o 		2137
n 	f 	u 		2136
k 	u 	r 		2135
- 	m 	a 		2127
d 	u 	n 		2126
n 	t 	, 		2126
e 	s 	b 		2120
m 	i 	k 		2119
r 	k 	. 		2116
m 	a 	k 		2115
g 	i 	p 		2114
a 	l 	k 		2113
o 	k 	e 		2110
p 	h 	
		2110
d 	
	u 		2110
y 	a 	r 		2110
o 	x 	
		2105
e 	t 	n 		2103
n 	e 	j 		2100

	h 	
		2099
z 	o 	, 		2098
k 	a 	m 		2098
d 	a 	i 		2094
r 	e 	h 		2094
j 	e 	n 		2090
d 	s 	. 		2089
a 	k 	
		2088
j 	o 	a 		2087
p 	
	d 		2086
w 	a 	
		2084
h 	a 	. 		2083
´ 	o 	f 		2083
h 	a 	g 		2082
i 	b 	o 		2082
c 	
	s 		2080
g 	e 	m 		2079
y 	a 	c 		2078
h 	r 	e 		2074
c 	
	. 		2074
f 	u 	r 		2074
o 	b 	
		2073
t 	e 	b 		2071
l 	e 	l 		2070
u 	l 	p 		2068
k 	
	p 		2068
a 	u 	x 		2066
l 	c 	e 		2063
l 	o 	i 		2061
y 	o 	, 		2060
w 	e 	n 		2059
u 	a 	j 		2059
s 	a 	k 		2054
i 	d 	g 		2053
´ 	e 	, 		2052
x 	p 	a 		2051
u 	c 	´ 		2050

	l 	y 		2050
g 	´ 	a 		2050
e 	o 	p 		2049
t 	l 	i 		2045
k 	i 	e 		2044
k 	e 	y 		2040
y 	a 	m 		2040
u 	r 	y 		2038
u 	a 	. 		2038
e 	j 	i 		2038
i 	s 	n 		2037
p 	e 	g 		2036
p 	
	e 		2035
o 	p 	r 		2034
w 	e 	i 		2029
d 	r 	u 		2027

	f 	. 		2026
t 	s 	. 		2022

	a 	w 		2021
l 	d 	, 		2020
i 	n 	h 		2013

	r 	
		2011
c 	a 	g 		2009

	n 	b 		2008
f 	
	m 		2005
k 	
	t 		2004
b 	
	e 		2003
u 	e 	m 		2002
o 	a 	n 		1999
e 	h 	´ 		1998
d 	e 	g 		1996
s 	t 	, 		1995
z 	i 	n 		1994
d 	e 	u 		1993
b 	s 	i 		1992
m 	u 	d 		1991
t 	h 	y 		1991
n 	d 	. 		1988
k 	i 	s 		1987
l 	u 	v 		1987

	o 	x 		1984
h 	´ 	u 		1984
l 	o 	j 		1983
t 	w 	a 		1982
. 	h 	t 		1982
d 	r 	. 		1979
a 	t 	c 		1976
z 	e 	l 		1974
n 	m 	a 		1973
a 	y 	. 		1973
l 	s 	i 		1970
e 	i 	m 		1970
n 	a 	i 		1970
r 	t 	. 		1969
´ 	i 	l 		1967
h 	e 	, 		1965
n 	i 	k 		1964
a 	k 	o 		1964
e 	l 	y 		1962
r 	a 	k 		1961
g 	n 	´ 		1961
´ 	u 	, 		1959
e 	i 	g 		1958
b 	o 	k 		1955
e 	x 	, 		1952
b 	a 	h 		1951
f 	
	e 		1947
i 	u 	n 		1944
s 	e 	b 		1944
k 	
	. 		1943
l 	e 	ñ 		1940
g 	a 	i 		1940
c 	
	a 		1940
a 	t 	. 		1940
k 	a 	l 		1939
d 	u 	d 		1938
v 	e 	t 		1937

	z 	i 		1935
c 	t 	
		1933
b 	
	s 		1932
a 	s 	k 		1931
i 	v 	´ 		1930
t 	
	- 		1929

	d 	v 		1927
h 	
	. 		1927
e 	z 	o 		1926
c 	
	y 		1924
l 	y 	n 		1920
u 	x 	
		1920
c 	h 	l 		1919
c 	o 	v 		1917

	u 	c 		1913
n 	o 	- 		1912
t 	m 	a 		1911
s 	k 	e 		1911
z 	
	l 		1908
a 	d 	y 		1907
o 	u 	i 		1906
u 	b 	t 		1905
l 	
	z 		1903
e 	a 	g 		1896
h 	
	, 		1895
- 	
	v 		1894
h 	
	p 		1892
n 	o 	w 		1892
h 	a 	v 		1890
u 	i 	v 		1888
i 	o 	c 		1887
u 	n 	f 		1885
j 	a 	l 		1884
a 	m 	. 		1883
v 	e 	i 		1882
l 	s 	e 		1882
o 	n 	m 		1881
a 	p 	s 		1880
j 	a 	. 		1879
t 	o 	w 		1879
o 	l 	k 		1879
l 	a 	k 		1878
v 	i 	. 		1875
x 	
	y 		1874
´ 	i 	v 		1872
f 	
	f 		1868
w 	h 	e 		1868
x 	i 	a 		1867
g 	o 	z 		1865
e 	a 	b 		1864
t 	z 	
		1863

	k 	
		1862
l 	c 	´ 		1861

	a 	k 		1859
l 	i 	u 		1859
s 	c 	l 		1858
d 	s 	, 		1854
p 	- 	i 		1853
o 	s 	u 		1846
l 	i 	, 		1845
o 	s 	m 		1841
x 	a 	n 		1838
u 	k 	e 		1836
o 	s 	f 		1836
n 	d 	y 		1835
l 	f 	
		1834
u 	d 	, 		1833
b 	u 	q 		1828
r 	p 	i 		1826
h 	y 	
		1826
m 	
	o 		1825
o 	t 	. 		1824
w 	e 	
		1823
c 	y 	
		1819
o 	v 	
		1817
i 	s 	r 		1817
a 	j 	i 		1816
´ 	i 	. 		1815
i 	k 	
		1812
k 	a 	i 		1810
a 	c 	l 		1810
f 	
	d 		1809
w 	r 	e 		1809
a 	p 	
		1807
l 	z 	a 		1806
o 	g 	l 		1806

	s 	n 		1804
g 	e 	. 		1802
l 	´ 	u 		1800
i 	t 	c 		1797
´ 	a 	q 		1797
h 	a 	k 		1795
y 	o 	n 		1789
a 	e 	n 		1789
u 	p 	l 		1788
u 	s 	´ 		1787
b 	o 	x 		1787
d 	
	- 		1787
u 	p 	i 		1785
h 	u 	i 		1784
y 	n 	e 		1783
f 	u 	l 		1782
d 	v 	e 		1780
a 	b 	
		1779
o 	a 	c 		1777

	s 	r 		1777
z 	e 	n 		1777
l 	e 	u 		1776
j 	e 	d 		1776
t 	a 	x 		1776
z 	c 	a 		1775
f 	a 	u 		1775
o 	j 	u 		1774
x 	
	c 		1774
l 	c 	u 		1772
m 	e 	. 		1772
a 	
	x 		1770
i 	z 	e 		1769
r 	u 	l 		1768
o 	n 	l 		1768
r 	u 	j 		1766
x 	
	s 		1763
j 	i 	n 		1761
g 	
	f 		1759
. 	
	x 		1758
b 	e 	b 		1752
- 	
	h 		1747
n 	a 	e 		1746
d 	v 	d 		1742

	k 	l 		1742
f 	a 	e 		1741
r 	f 	a 		1740
r 	e 	- 		1738
x 	
	. 		1737
l 	c 	h 		1735
h 	l 	e 		1732
d 	
	j 		1732

	p 	
		1731
g 	m 	a 		1731
e 	a 	v 		1731
v 	e 	. 		1730
k 	
	, 		1729

	m 	s 		1729
u 	e 	a 		1729
c 	h 	n 		1725
b 	u 	
		1725
l 	p 	h 		1721
u 	s 	p 		1715
m 	y 	s 		1714
n 	k 	i 		1714
- 	l 	a 		1714
l 	u 	´ 		1713
e 	t 	y 		1713
s 	h 	u 		1712
g 	h 	a 		1710
h 	t 	e 		1710
o 	k 	u 		1709
o 	t 	s 		1707
m 	a 	h 		1707
u 	d 	. 		1705
e 	s 	n 		1704
´ 	i 	z 		1703
m 	e 	i 		1702
e 	w 	i 		1701
t 	y 	, 		1699
e 	o 	j 		1699
o 	m 	, 		1699
j 	e 	, 		1697
u 	t 	s 		1696
o 	ñ 	a 		1695
e 	c 	
		1695
´ 	a 	. 		1693
l 	a 	w 		1692
o 	g 	
		1691
d 	i 	u 		1691
k 	e 	s 		1689
l 	- 	a 		1689
e 	n 	y 		1689
w 	o 	l 		1686
f 	t 	w 		1685
´ 	a 	v 		1685
n 	e 	b 		1685
h 	o 	. 		1680
c 	. 	, 		1679
k 	a 	s 		1678

	t 	w 		1678
s 	b 	u 		1674
s 	a 	v 		1673
t 	i 	, 		1669
i 	y 	a 		1665
, 	
	x 		1664
- 	
	i 		1664
g 	
	o 		1663
e 	k 	
		1660
p 	
	. 		1658
f 	o 	c 		1656
u 	i 	
		1652
n 	u 	r 		1651
d 	u 	m 		1650
d 	a 	g 		1650
k 	
	m 		1650
t 	m 	l 		1649
- 	d 	e 		1649
n 	a 	k 		1649
a 	x 	o 		1648
m 	
	i 		1648
x 	a 	c 		1647
- 	s 	u 		1643
c 	e 	o 		1642
j 	u 	i 		1641
u 	r 	v 		1640
c 	e 	b 		1638
h 	
	b 		1638
c 	
	p 		1637
y 	l 	u 		1633
x 	
	d 		1631
r 	g 	, 		1630
p 	i 	´ 		1628
i 	e 	b 		1627
o 	w 	a 		1627
t 	w 	o 		1627
v 	a 	b 		1625
p 	o 	m 		1625
a 	g 	
		1624

	g 	
		1623
s 	a 	f 		1622
h 	u 	g 		1622
t 	r 	y 		1622
d 	´ 	u 		1621
f 	i 	d 		1621
c 	a 	f 		1621
r 	p 	u 		1621
. 	c 	. 		1618
p 	s 	e 		1617
j 	e 	. 		1615
z 	
	. 		1613
i 	
	k 		1613
s 	f 	u 		1613
a 	y 	l 		1611
o 	n 	r 		1609
r 	e 	w 		1609
o 	k 	a 		1609
o 	n 	- 		1605
f 	o 	u 		1603
o 	a 	r 		1603
r 	p 	a 		1603
u 	a 	m 		1598
s 	m 	e 		1598
k 	r 	a 		1598
h 	i 	o 		1597
b 	a 	ñ 		1595
u 	c 	u 		1595
a 	g 	l 		1595
´ 	u 	. 		1591
g 	
	b 		1591
u 	n 	, 		1589
m 	i 	´ 		1589
k 	h 	a 		1588
o 	e 	n 		1587
t 	e 	z 		1586
v 	
	d 		1582
k 	l 	e 		1582
c 	
	, 		1582
x 	
	p 		1582
z 	
	, 		1579
x 	a 	s 		1579
´ 	a 	u 		1576
l 	a 	x 		1575
t 	h 	. 		1573

	k 	g 		1572
v 	a 	g 		1571
e 	u 	
		1571

	g 	. 		1570
g 	i 	
		1567
m 	a 	j 		1566
p 	o 	w 		1565
z 	o 	r 		1564
. 	d 	e 		1564
e 	i 	c 		1563
n 	t 	. 		1561
i 	x 	, 		1561
b 	a 	m 		1560
w 	i 	c 		1560
n 	u 	l 		1559
i 	z 	, 		1558
u 	
	u 		1556
e 	r 	k 		1553
c 	k 	. 		1549
g 	a 	z 		1548
l 	u 	j 		1547
j 	o 	u 		1547
o 	d 	y 		1546
t 	
	v 		1545
f 	
	p 		1544
k 	i 	, 		1544
p 	t 	´ 		1544
e 	
	x 		1544
u 	j 	i 		1543

	r 	y 		1541
i 	s 	´ 		1541
e 	n 	h 		1539
g 	i 	b 		1537
r 	y 	. 		1536
b 	e 	, 		1536
- 	
	n 		1536
e 	a 	k 		1535
e 	d 	w 		1535
o 	. 	c 		1534
l 	d 	. 		1534
l 	p 	i 		1533
f 	i 	b 		1532
d 	e 	i 		1532
n 	b 	e 		1532
u 	m 	´ 		1530
m 	e 	a 		1530
s 	l 	i 		1529
g 	n 	
		1529
o 	p 	c 		1528
e 	d 	, 		1526
e 	f 	
		1526
a 	n 	- 		1525

	k 	h 		1522
u 	s 	q 		1522
i 	f 	r 		1522
o 	f 	a 		1522
s 	t 	y 		1521
r 	b 	´ 		1520
a 	i 	g 		1519
u 	l 	, 		1519
r 	a 	o 		1518
g 	y 	
		1517
h 	o 	d 		1517
e 	w 	s 		1515
a 	g 	m 		1514
i 	a 	- 		1513
m 	p 	h 		1511
u 	i 	o 		1511
c 	i 	
		1510
e 	u 	c 		1510

	f 	
		1509
w 	i 	k 		1507
u 	k 	i 		1507
i 	p 	r 		1502
a 	r 	j 		1501
n 	m 	i 		1501
a 	z 	e 		1498
a 	z 	, 		1495
t 	u 	´ 		1495
y 	n 	
		1493
k 	i 	t 		1492
r 	d 	u 		1490
w 	a 	i 		1489
t 	a 	y 		1489
h 	
	o 		1488
i 	m 	n 		1488
e 	l 	b 		1486
m 	a 	v 		1486
o 	i 	t 		1486
o 	a 	l 		1484

	f 	c 		1484
c 	k 	i 		1483
s 	f 	a 		1482
o 	- 	a 		1479
e 	n 	k 		1479
p 	
	, 		1478
b 	e 	d 		1477
v 	
	e 		1471
m 	n 	i 		1471
k 	
	r 		1471
e 	n 	- 		1471
p 	o 	i 		1469
u 	k 	a 		1469
z 	a 	p 		1469
c 	e 	c 		1468
u 	
	. 		1466
m 	
	n 		1465
t 	o 	i 		1463
